MUTUAL_TYPE,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sh2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk,sz2hk
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-22,739.0,-279.549999999999,41261.0,1259504.54,9494.5,9774.05,09997.HK,康基医疗,12.38,28309.76,-0.63,2656253886219.36,2005.0,1205.43,39995.0,932071.73,10155.1,8949.67,01789.HK,爱康医疗,30.83,28309.76,-0.63,2669638676436.8
2021-06-23,809.0,-335.039999999999,41191.0,1259169.5,9805.35,10140.39,06185.HK,康希诺生物,12.42,28817.07,1.79,2700251678025.35,1133.0,18.299999999999,40867.0,932090.03,11002.57,10984.27,03309.HK,希玛眼科,19.92,28817.07,1.79,2713809622129.44
2021-06-24,961.0,222.33,41039.0,1259391.83,8086.67,7864.34,00336.HK,华宝国际,11.42,28882.46,0.23,2703918141474.17,1987.0,1128.56,40013.0,933218.59,10167.7,9039.14,00336.HK,华宝国际,11.42,28882.46,0.23,2717798376771.25
2021-06-25,2246.0,1517.01,39754.0,1260908.84,10152.85,8635.84,02005.HK,石四药集团,14.11,29288.22,1.4,2739860096375.42,2729.0,2056.52,39271.0,935275.11,11059.83,9003.31,02005.HK,石四药集团,14.11,29288.22,1.4,2753967495327.97
2021-06-28,-967.0,-2025.79,42967.0,1258883.05,6642.91,8668.7,02005.HK,石四药集团,16.31,29268.3,-0.07,2738463783714.13,2034.0,1433.33,39966.0,936708.44,8474.21,7040.88,02005.HK,石四药集团,16.31,29268.3,-0.07,2752557263685.91
2021-06-29,-423.0,-1453.88,42423.0,1257429.17,7651.26,9105.14,01108.HK,凯盛新能,11.71,28994.1,-0.94,2714092068491.4,1387.0,457.75,40613.0,937166.19,9663.29,9205.54,01108.HK,凯盛新能,11.71,28994.1,-0.94,2728054229704.29
2021-06-30,-695.0,-1642.56,42695.0,1255786.61,5897.5,7540.06,01108.HK,凯盛新能,11.79,28827.95,-0.57,2695336340320.38,2657.0,2180.95,39343.0,939347.14,9769.86,7588.91,02400.HK,心动公司,17.29,28827.95,-0.57,2709145198637.1
2021-07-02,-2399.0,-3972.99,44399.0,1251813.62,8255.71,12228.7,02314.HK,理文造纸,11.34,28310.42,-1.8,2642096785565.35,-1485.0,-3071.99,43485.0,936275.15,10417.75,13489.74,02314.HK,理文造纸,11.34,28310.42,-1.8,2655610755046.36
2021-07-05,-3786.0,-5819.68,45786.0,1245993.94,9311.77,15131.45,06826.HK,昊海生物科技,16.67,28143.5,-0.59,2626100146748.29,-3043.0,-5047.89,45043.0,931227.26,11930.61,16978.5,00189.HK,东岳集团,20.86,28143.5,-0.59,2639327946265.91
2021-07-06,1531.0,723.57,40469.0,1246717.51,9512.19,8788.62,01528.HK,红星美凯龙,8.42,28072.86,-0.25,2602508015884.66,-873.0,-2291.57,42873.0,928935.69,9562.02,11853.59,00297.HK,中化化肥,12.28,28072.86,-0.25,2615778945437.09
2021-07-07,581.0,-529.91,41419.0,1246187.6,9195.81,9725.72,02068.HK,中铝国际,14.48,27960.62,-0.4,2587249873337.07,2973.0,2309.96,39027.0,931245.65,11728.08,9418.12,02068.HK,中铝国际,14.48,27960.62,-0.4,2600541929208.3
2021-07-08,-494.0,-1898.37,42494.0,1244289.23,14208.98,16107.35,00187.HK,京城机电股份,8.42,27153.13,-2.89,2506641958262.91,-2319.0,-4047.94,44319.0,927197.71,12621.65,16669.59,00187.HK,京城机电股份,8.42,27153.13,-2.89,2519571052758.87
2021-07-09,2916.0,1815.88,39084.0,1246105.11,12764.42,10948.54,06862.HK,海底捞,10.24,27344.54,0.7,2537433404413.58,2259.0,1481.26,39741.0,928678.97,12161.42,10680.16,02858.HK,易鑫集团,12.25,27344.54,0.7,2550363536146.55
2021-07-12,2383.0,1723.75,39617.0,1247828.86,11766.65,10042.9,01108.HK,凯盛新能,24.16,27515.24,0.62,2549142738067.25,-923.0,-2305.59,42923.0,926373.38,11160.08,13465.67,01108.HK,凯盛新能,24.16,27515.24,0.62,2562230455245.0
2021-07-13,3307.0,2888.11,38693.0,1250716.97,10880.09,7991.98,01268.HK,美东汽车,8.63,27963.41,1.63,2585759191028.16,-237.0,-1403.22,42237.0,924970.16,9565.9,10969.12,00826.HK,天工国际,12.54,27963.41,1.63,2598934035441.9
2021-07-14,132.0,-672.01,41868.0,1250044.96,7139.62,7811.63,09997.HK,康基医疗,10.05,27787.46,-0.63,2578715709862.96,1199.0,450.450000000001,40801.0,925420.61,9908.75,9458.3,00302.HK,中手游,13.22,27787.46,-0.63,2591834243619.11
2021-07-15,-115.0,-947.26,42115.0,1249097.7,6668.54,7615.8,06060.HK,众安在线,16.63,27996.27,0.75,2596384362933.56,1709.0,968.8,40291.0,926389.41,8296.84,7328.04,00189.HK,东岳集团,20.66,27996.27,0.75,2609444109158.47
2021-07-16,1291.0,579.25,40709.0,1249676.95,7950.25,7371.0,01812.HK,晨鸣纸业,7.66,28004.68,0.03,2596198244491.01,827.0,-0.449999999999,41173.0,926388.96,8238.2,8238.65,01812.HK,晨鸣纸业,7.66,28004.68,0.03,2609235047734.62
2021-07-19,87.0,-672.950000000001,41913.0,1249004.0,6605.65,7278.6,00187.HK,京城机电股份,14.56,27489.78,-1.84,2559552209335.54,-48.0,-1111.48,42048.0,925277.48,9225.96,10337.44,00187.HK,京城机电股份,14.56,27489.78,-1.84,2572362825600.91
2021-07-20,-2772.0,-4351.83,44772.0,1244652.17,6866.16,11217.99,01618.HK,中国中冶,11.79,27259.25,-0.84,2526930078058.46,622.0,-342.49,41378.0,924934.99,8392.77,8735.26,01618.HK,中国中冶,11.79,27259.25,-0.84,2539517559523.64
2021-07-21,-785.0,-1936.44,42785.0,1242715.73,8506.11,10442.55,02333.HK,长城汽车,16.15,27224.58,-0.13,2525607556042.26,-420.0,-1712.92,42420.0,923222.07,10260.47,11973.39,02333.HK,长城汽车,16.15,27224.58,-0.13,2538337435530.76
2021-07-22,-496.0,-1468.93,42496.0,1241246.8,7561.28,9030.21,02013.HK,微盟集团,17.52,27723.84,1.83,2553677313027.8,196.0,-799.48,41804.0,922422.59,8654.6,9454.08,02013.HK,微盟集团,17.52,27723.84,1.83,2566641163949.06
2021-07-23,-1632.0,-2826.19,43632.0,1238420.61,7537.9,10364.09,01618.HK,中国中冶,14.35,27321.98,-1.45,2505454322064.3,-884.0,-2046.26,42884.0,920376.33,9288.48,11334.74,01618.HK,中国中冶,14.35,27321.98,-1.45,2518056342634.52
2021-07-26,-354.0,-2142.42,42354.0,1236278.19,18041.08,20183.5,00981.HK,中芯国际,10.27,26192.32,-4.13,2390800719440.52,-2273.0,-4191.62,44273.0,916184.71,15938.64,20130.26,00981.HK,中芯国际,10.27,26192.32,-4.13,2402409707170.23
2021-07-27,4512.0,2580.38,37488.0,1238858.57,28694.45,26114.07,01208.HK,五矿资源,7.38,25086.43,-4.22,2268646764813.19,-1724.0,-3855.5,43724.0,912329.21,21746.91,25602.41,01208.HK,五矿资源,7.38,25086.43,-4.22,2279572085551.67
2021-07-28,820.0,-699.27,41180.0,1238159.3,16647.77,17347.04,06098.HK,碧桂园服务,18.23,25473.88,1.54,2317754411076.27,-8897.0,-12643.74,50897.0,899685.47,16447.12,29090.86,00136.HK,中国儒意,21.71,25473.88,1.54,2328959492490.69
2021-07-29,-1433.0,-3206.85,43433.0,1234952.45,13816.55,17023.4,00241.HK,阿里健康,22.67,26315.32,3.3,2401350239406.87,59.0,-1411.42,41941.0,898274.05,15201.82,16613.24,02400.HK,心动公司,26.93,26315.32,3.3,2413068075285.7
2021-07-30,392.0,-715.279999999999,41608.0,1234237.17,10636.35,11351.63,02727.HK,上海电气,11.63,25961.03,-1.35,2362709919471.45,251.0,-879.780000000001,41749.0,897394.27,10542.05,11421.83,00189.HK,东岳集团,16.76,25961.03,-1.35,2374551322771.21
2021-08-02,-318.0,-1567.89,42318.0,1232669.28,11057.99,12625.88,06865.HK,福莱特玻璃,15.44,26235.8,1.06,2388662729685.66,1651.0,698.889999999999,40349.0,898093.16,12308.0,11609.11,00136.HK,中国儒意,47.95,26235.8,1.06,2400486764973.15
2021-08-03,-3515.0,-5660.02,45515.0,1227009.26,11682.62,17342.64,01548.HK,金斯瑞生物科技,11.19,26194.82,-0.16,2374131367379.58,1828.0,720.009999999998,40172.0,898813.17,15648.46,14928.45,00410.HK,SOHO中国,14.58,26194.82,-0.16,2385989516821.24
2021-08-04,2124.0,1332.73,39876.0,1228341.99,12799.65,11466.92,00909.HK,明源云,10.43,26426.55,0.88,2411562860181.2,1913.0,1168.68,40087.0,899981.85,11733.11,10564.43,01368.HK,特步国际,12.19,26426.55,0.88,2423463838370.74
2021-08-05,-1955.0,-3488.13,43955.0,1224853.86,9166.02,12654.15,02357.HK,中航科工,10.35,26204.69,-0.84,2374265089733.2,2858.0,2332.23,39142.0,902314.08,12079.87,9747.64,02357.HK,中航科工,10.35,26204.69,-0.84,2385995242676.82
2021-08-06,2206.0,1581.96,39794.0,1226435.82,10831.87,9249.91,09992.HK,泡泡玛特,6.26,26179.4,-0.1,2369721017039.76,4810.0,4604.41,37190.0,906918.49,14229.37,9624.96,01992.HK,复星旅游文化,9.7,26179.4,-0.1,2381361642676.59
2021-08-09,1376.0,444.42,40624.0,1226880.24,10628.2,10183.78,01316.HK,耐世特,19.46,26283.4,0.4,2380564620602.52,3479.0,3004.41,38521.0,909922.9,12574.22,9569.81,01316.HK,耐世特,19.46,26283.4,0.4,2392253348494.36
2021-08-10,3099.0,2399.71,38901.0,1229279.95,12250.09,9850.38,06969.HK,思摩尔国际,11.14,26605.62,1.23,2430005817455.85,3599.0,3084.79,38401.0,913007.69,12147.81,9063.02,09995.HK,荣昌生物,22.35,26605.62,1.23,2441929829608.25
2021-08-11,2516.0,1881.4,39484.0,1231161.35,11428.54,9547.14,01378.HK,中国宏桥,10.19,26660.16,0.2,2436290101847.62,3988.0,3750.6,38012.0,916758.29,11904.47,8153.87,01811.HK,中广核新能源,13.65,26660.16,0.2,2448238493155.78
2021-08-12,200.0,-656.669999999999,41800.0,1230504.68,7821.54,8478.21,00669.HK,创科实业,11.59,26517.82,-0.53,2429128730210.18,1297.0,556.01,40703.0,917314.3,9755.64,9199.63,03899.HK,中集安瑞科,18.48,26517.82,-0.53,2441040169644.88
2021-08-13,76.0,-980.2,41924.0,1229524.48,7974.14,8954.34,00257.HK,光大环境,12.12,26391.62,-0.48,2421736216262.5,-324.0,-1272.76,42324.0,916041.54,7283.29,8556.05,00257.HK,光大环境,12.12,26391.62,-0.48,2433609329229.72
2021-08-16,-2831.0,-4474.91,44831.0,1225049.57,7293.03,11767.94,00187.HK,京城机电股份,22.55,26181.46,-0.8,2393682106148.49,-128.0,-1155.77,42128.0,914885.77,8545.94,9701.71,00187.HK,京城机电股份,22.55,26181.46,-0.8,2405422176772.45
2021-08-17,-1052.0,-2305.41,43052.0,1222744.16,8348.94,10654.35,01072.HK,东方电气,9.69,25745.87,-1.66,2338643889288.76,-1179.0,-2425.37,43179.0,912460.4,9413.48,11838.85,01072.HK,东方电气,9.69,25745.87,-1.66,2350110614614.96
2021-08-18,1030.0,154.16,40970.0,1222898.32,8491.95,8337.79,01072.HK,东方电气,17.29,25867.01,0.47,2350479816163.09,959.0,281.69,41041.0,912742.09,7416.75,7135.06,01072.HK,东方电气,17.29,25867.01,0.47,2362027498204.57
2021-08-19,-2684.0,-4323.33,44684.0,1218574.99,10181.45,14504.78,00902.HK,华能国际电力股份,8.75,25316.33,-2.13,2307657674678.42,1067.0,391.190000000001,40933.0,913133.28,9791.76,9400.57,00902.HK,华能国际电力股份,8.75,25316.33,-2.13,2319004944311.17
2021-08-20,-40.0,-1231.05,42040.0,1217343.94,10914.32,12145.37,00836.HK,华润电力,9.26,24849.72,-1.84,2260044123315.77,-1414.0,-2976.67,43414.0,910156.61,11635.46,14612.13,01357.HK,美图公司,23.24,24849.72,-1.84,2271118179306.51
2021-08-23,254.0,-639.220000000001,41746.0,1216704.72,9195.13,9834.35,00902.HK,华能国际电力股份,22.63,25109.59,1.05,2304723369854.59,1721.0,1062.39,40279.0,911219.0,10150.32,9087.93,00902.HK,华能国际电力股份,22.63,25109.59,1.05,2315832453132.49
2021-08-24,1801.0,1054.41,40199.0,1217759.13,10495.33,9440.92,06606.HK,诺辉健康,15.41,25727.92,2.46,2362831376720.41,1800.0,1122.96,40200.0,912341.96,10309.93,9186.97,06606.HK,诺辉健康,15.41,25727.92,2.46,2374173253929.05
2021-08-25,356.0,-559.820000000002,41644.0,1217199.31,8749.46,9309.28,01618.HK,中国中冶,15.77,25693.95,-0.13,2364808102968.77,702.0,-153.84,41298.0,912188.12,8829.67,8983.51,01618.HK,中国中冶,15.77,25693.95,-0.13,2376348423217.04
2021-08-26,-135.0,-1034.25,42135.0,1216165.06,7464.84,8499.09,00564.HK,郑煤机,13.86,25415.69,-1.08,2338843853338.63,-1042.0,-2211.04,43042.0,909977.08,7620.65,9831.69,00564.HK,郑煤机,13.86,25415.69,-1.08,2350283682816.64
2021-08-27,-329.0,-1316.56,42329.0,1214848.5,6668.3,7984.86,00489.HK,东风集团股份,14.04,25407.89,-0.03,2338969448688.22,-1000.0,-2119.84,43000.0,907857.24,6545.61,8665.45,00489.HK,东风集团股份,14.04,25407.89,-0.03,2350281885338.68
2021-08-30,-735.0,-1763.02,42735.0,1213085.48,7342.85,9105.87,00916.HK,龙源电力,14.83,25539.54,0.52,2355045447955.95,-1131.0,-2408.03,43131.0,905449.21,7337.84,9745.87,00916.HK,龙源电力,14.83,25539.54,0.52,2366324006778.13
2021-08-31,-2222.0,-3848.82,44222.0,1209236.66,8311.25,12160.07,03888.HK,金山软件,9.68,25878.99,1.33,2386361149693.98,-1470.0,-2835.99,43470.0,902613.22,8276.26,11112.25,00189.HK,东岳集团,13.8,25878.99,1.33,2397672970567.97
2021-09-01,-960.0,-2125.23,42960.0,1207111.43,8151.76,10276.99,03396.HK,联想控股,14.83,26028.29,0.58,2393401148303.36,2560.0,2008.93,39440.0,904622.15,11772.74,9763.81,09923.HK,移卡,16.12,26028.29,0.58,2404894894518.66
2021-09-02,-862.0,-2106.0,42862.0,1205005.43,8639.2,10745.2,02208.HK,金风科技,18.7,26090.43,0.24,2400520570720.88,2313.0,1480.27,39687.0,906102.42,11264.32,9784.05,02208.HK,金风科技,18.7,26090.43,0.24,2412027414840.72
2021-09-03,-163.0,-1149.49,42163.0,1203855.94,8222.87,9372.36,00338.HK,上海石油化工股份,16.47,25901.99,-0.72,2396925806688.53,1739.0,936.17,40261.0,907038.59,10055.69,9119.52,00338.HK,上海石油化工股份,16.47,25901.99,-0.72,2408399467657.37
2021-09-06,315.0,-662.660000000001,41685.0,1203193.28,7733.37,8396.03,06869.HK,长飞光纤光缆,16.06,26163.63,1.01,2423788386868.08,3338.0,2759.35,38662.0,909797.94,11833.22,9073.87,06869.HK,长飞光纤光缆,16.06,26163.63,1.01,2435607684235.04
2021-09-07,1465.0,867.62,40535.0,1204060.9,7512.22,6644.6,01053.HK,重庆钢铁股份,16.67,26353.63,0.73,2439370706438.75,3540.0,3199.27,38460.0,912997.21,11260.44,8061.17,01053.HK,重庆钢铁股份,16.67,26353.63,0.73,2451049317772.23
2021-09-08,-748.0,-1787.9,42748.0,1202273.0,6612.64,8400.54,00916.HK,龙源电力,6.26,26320.93,-0.12,2434563373439.68,2890.0,2527.54,39110.0,915524.75,11139.39,8611.85,02678.HK,天虹国际集团,7.29,26320.93,-0.12,2446110786768.16
2021-09-09,993.0,230.349999999999,41007.0,1202503.35,9186.05,8955.7,01378.HK,中国宏桥,14.43,25716.0,-2.3,2388441265067.62,1271.0,442.530000000001,40729.0,915967.28,10665.43,10222.9,01378.HK,中国宏桥,14.43,25716.0,-2.3,2399786280487.97
2021-09-10,-825.0,-1975.55,42825.0,1200527.8,7419.17,9394.72,03900.HK,绿城中国,9.28,26205.91,1.91,2419407495748.53,3019.0,2631.32,38981.0,918598.6,10545.47,7914.15,00410.HK,SOHO中国,9.38,26205.91,1.91,2430885858293.63
2021-09-13,492.0,-587.219999999999,41508.0,1199940.58,9125.54,9712.76,02068.HK,中铝国际,17.14,25813.81,-1.5,2391434603134.37,112.0,-1079.58,41888.0,917519.02,9817.82,10897.4,02068.HK,中铝国际,17.14,25813.81,-1.5,2402854817867.0
2021-09-14,191.0,-516.58,41809.0,1199424.0,6539.25,7055.83,00853.HK,微创医疗,11.01,25502.23,-1.21,2360684299212.77,1133.0,525.45,40867.0,918044.47,8177.51,7652.06,01789.HK,爱康医疗,20.25,25502.23,-1.21,2371810160036.69
2021-09-15,279.0,-529.83,41721.0,1198894.17,6596.28,7126.11,02068.HK,中铝国际,33.79,25033.21,-1.84,2323386041973.6,550.0,-239.97,41450.0,917804.5,8077.7,8317.67,02068.HK,中铝国际,33.79,25033.21,-1.84,2334375526822.0
2021-09-16,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-23,-499.0,-1838.29,42499.0,1197055.88,10868.85,12707.14,01812.HK,晨鸣纸业,17.81,24510.98,1.19,2277951459213.82,2248.0,1381.63,39752.0,919186.13,14702.62,13320.99,01812.HK,晨鸣纸业,17.81,24510.98,1.19,2288828681921.04
2021-09-24,982.0,378.310000000001,41018.0,1197434.19,8637.28,8258.97,01033.HK,中石化油服,7.79,24192.16,-1.3,2247865727029.58,4805.0,4723.89,37195.0,923910.02,13523.21,8799.32,01033.HK,中石化油服,7.79,24192.16,-1.3,2258581042768.0
2021-09-27,1345.0,612.51,40655.0,1198046.7,9679.99,9067.48,00136.HK,中国儒意,11.76,24208.78,0.07,2236624194351.14,2569.0,2066.93,39431.0,925976.95,11668.47,9601.54,00136.HK,中国儒意,11.76,24208.78,0.07,2247000713462.47
2021-09-28,2616.0,2254.67,39384.0,1200301.37,9117.97,6863.3,01138.HK,中远海能,16.06,24500.39,1.2,2275345890862.94,3947.0,3633.1,38053.0,929610.05,12079.74,8446.64,01138.HK,中远海能,16.06,24500.39,1.2,2285875322756.47
2021-09-29,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-30,,,,,,,,,,,,,,,,,,,,,,,,
2021-10-08,1758.0,1072.76,40242.0,1201374.13,11001.28,9928.52,00136.HK,中国儒意,16.44,24837.85,0.55,2275668335562.47,1863.0,1323.44,40137.0,930933.49,10506.3,9182.86,00136.HK,中国儒意,16.44,24837.85,0.55,2286010710428.61
2021-10-11,832.0,135.56,41168.0,1201509.69,8976.6,8841.04,06869.HK,长飞光纤光缆,13.78,25325.09,1.96,2300326788764.72,2437.0,1951.88,39563.0,932885.37,10306.08,8354.2,06869.HK,长飞光纤光缆,13.78,25325.09,1.96,2310619501694.36
2021-10-12,1957.0,1542.75,40043.0,1203052.44,7289.1,5746.35,02669.HK,中海物业,4.94,24962.59,-1.43,2280563674705.64,1045.0,534.32,40955.0,933419.69,7004.75,6470.43,01860.HK,汇量科技,8.75,24962.59,-1.43,2290683408880.33
2021-10-15,-53.0,-1161.12,42053.0,1201891.32,9236.67,10397.79,00667.HK,中国东方教育,17.91,25330.96,1.48,2317767228831.67,2023.0,1367.95,39977.0,934787.64,11150.27,9782.32,01765.HK,希教国际控股,19.23,25330.96,1.48,2328053533381.38
2021-10-18,108.0,-710.99,41892.0,1201180.33,6153.52,6864.51,06808.HK,高鑫零售,13.11,25409.75,0.31,2333094086213.15,1329.0,813.019999999999,40671.0,935600.66,6814.32,6001.3,06808.HK,高鑫零售,13.11,25409.75,0.31,2343505631979.99
2021-10-19,185.0,-476.36,41815.0,1200703.97,5478.02,5954.38,00285.HK,比亚迪电子,10.06,25787.21,1.49,2367307478506.66,545.0,-108.69,41455.0,935491.97,5729.79,5838.48,01117.HK,现代牧业,15.17,25787.21,1.49,2377913287229.16
2021-10-20,1026.0,350.240000000001,40974.0,1201054.21,8530.93,8180.69,00241.HK,阿里健康,13.49,26136.02,1.35,2380741326213.27,3582.0,3565.45,38418.0,939057.42,8913.06,5347.61,00241.HK,阿里健康,13.49,26136.02,1.35,2391262909073.72
2021-10-21,603.0,-42.27,41397.0,1201011.94,6530.82,6573.09,01516.HK,融创服务,10.93,26017.53,-0.45,2367386664514.19,1201.0,625.969999999999,40799.0,939683.39,6711.94,6085.97,01516.HK,融创服务,10.93,26017.53,-0.45,2377730053707.8
2021-10-22,34.0,-703.620000000001,41966.0,1200308.32,6078.9,6782.52,01999.HK,敏华控股,8.84,26126.93,0.42,2385347826359.57,1308.0,806.85,40692.0,940490.24,6357.38,5550.53,01478.HK,丘钛科技,10.55,26126.93,0.42,2395779084333.06
2021-10-25,972.0,435.18,41028.0,1200743.5,5892.51,5457.33,01072.HK,东方电气,10.67,26132.03,0.02,2383455849526.85,2937.0,2773.9,39063.0,943264.14,7810.07,5036.17,01083.HK,港华智慧能源,14.19,26132.03,0.02,2393746967657.67
2021-10-26,-993.0,-1937.65,42993.0,1198805.85,5148.52,7086.17,01385.HK,上海复旦,9.88,26038.27,-0.36,2369794779937.87,495.0,-101.75,41505.0,943162.39,5589.81,5691.56,01385.HK,上海复旦,9.88,26038.27,-0.36,2379870898922.27
2021-10-27,-101.0,-938.06,42101.0,1197867.79,6732.33,7670.39,02208.HK,金风科技,11.94,25628.74,-1.57,2331503014482.62,-410.0,-1280.13,42410.0,941882.26,5900.49,7180.62,00751.HK,创维集团,59.17,25628.74,-1.57,2341422628518.11
2021-10-28,405.0,-209.929999999999,41595.0,1197657.86,5816.26,6026.19,01108.HK,凯盛新能,11.33,25555.73,-0.28,2314074788086.17,59.0,-581.75,41941.0,941300.51,5616.14,6197.89,01108.HK,凯盛新能,11.33,25555.73,-0.28,2323851498912.44
2021-10-29,1571.0,1091.06,40429.0,1198748.92,6735.11,5644.05,01316.HK,耐世特,8.47,25377.24,-0.7,2304754914280.98,401.0,-356.46,41599.0,940944.05,6671.23,7027.69,00751.HK,创维集团,14.21,25377.24,-0.7,2314623496353.33
2021-11-01,842.0,154.02,41158.0,1198902.94,7368.56,7214.54,00136.HK,中国儒意,15.73,25154.32,-0.88,2285043935563.74,-447.0,-1495.14,42447.0,939448.91,7190.97,8686.11,00136.HK,中国儒意,15.73,25154.32,-0.88,2294851122687.7
2021-11-02,644.0,78.99,41356.0,1198981.93,6975.54,6896.55,09992.HK,泡泡玛特,15.15,25099.67,-0.22,2263052897806.01,1430.0,1001.31,40570.0,940450.22,7613.86,6612.55,09992.HK,泡泡玛特,15.15,25099.67,-0.22,2272631394277.52
2021-11-03,-392.0,-1345.74,42392.0,1197636.19,5860.94,7206.68,03900.HK,绿城中国,8.02,25024.75,-0.3,2260700814148.79,1149.0,579.67,40851.0,941029.89,6073.49,5493.82,01357.HK,美图公司,11.18,25024.75,-0.3,2270307792069.88
2021-11-04,896.0,284.48,41104.0,1197920.67,6067.9,5783.42,02208.HK,金风科技,11.61,25225.19,0.8,2281602151718.99,1247.0,642.7,40753.0,941672.59,6084.33,5441.63,00751.HK,创维集团,16.15,25225.19,0.8,2291264287520.88
2021-11-05,1279.0,809.48,40721.0,1198730.15,6593.02,5783.54,01057.HK,浙江世宝,25.17,24870.51,-1.41,2243649822795.62,694.0,71.179999999999,41306.0,941743.77,7164.57,7093.39,01057.HK,浙江世宝,25.17,24870.51,-1.41,2253121090362.62
2021-11-08,374.0,-377.22,41626.0,1198352.93,5895.29,6272.51,00753.HK,中国国航,7.85,24763.77,-0.43,2232995656135.41,-200.0,-1153.0,42200.0,940590.77,7232.96,8385.96,01992.HK,复星旅游文化,15.79,24763.77,-0.43,2242521086654.68
2021-11-09,364.0,-191.42,41636.0,1198161.51,4307.14,4498.56,01385.HK,上海复旦,16.67,24813.13,0.2,2247496428080.33,393.0,-348.5,41607.0,940242.27,6001.78,6350.28,01385.HK,上海复旦,16.67,24813.13,0.2,2257138584336.66
2021-11-10,663.0,-57.95,41337.0,1198103.56,6332.84,6390.79,01877.HK,君实生物,13.33,24996.14,0.74,2266431213419.1,2111.0,1613.19,39889.0,941855.46,7758.5,6145.31,01877.HK,君实生物,13.33,24996.14,0.74,2276087503792.64
2021-11-11,-78.0,-1078.22,42078.0,1197025.34,7498.37,8576.59,00220.HK,统一企业中国,14.04,25247.99,1.01,2289114782195.08,-612.0,-1724.33,42612.0,940131.13,7010.79,8735.12,01765.HK,希教国际控股,22.48,25247.99,1.01,2299048559899.77
2021-11-12,-375.0,-1378.97,42375.0,1195646.37,6292.58,7671.55,06969.HK,思摩尔国际,14.49,25327.97,0.32,2307059870462.05,89.0,-671.4,41911.0,939459.73,6105.14,6776.54,06969.HK,思摩尔国际,14.49,25327.97,0.32,2316971444314.52
2021-11-15,-991.0,-1887.83,42991.0,1193758.54,4372.15,6259.98,06606.HK,诺辉健康,9.3,25390.91,0.25,2305667803709.15,890.0,359.259999999999,41110.0,939818.99,5913.94,5554.68,00751.HK,创维集团,20.48,25390.91,0.25,2315513768526.07
2021-11-16,-1338.0,-2431.04,43338.0,1191327.5,5174.93,7605.97,02400.HK,心动公司,10.93,25713.78,1.27,2337221367134.45,1301.0,642.71,40699.0,940461.7,7013.66,6370.95,06049.HK,保利物业,19.17,25713.78,1.27,2347160688384.82
2021-11-17,235.0,-436.59,41765.0,1190890.91,4435.04,4871.63,00425.HK,敏实集团,13.2,25650.08,-0.25,2339334841057.25,1110.0,592.44,40890.0,941054.14,5267.26,4674.82,01797.HK,东方甄选,17.14,25650.08,-0.25,2349416582092.99
2021-11-18,270.0,-285.54,41730.0,1190605.37,4039.73,4325.27,00136.HK,中国儒意,24.85,25319.72,-1.29,2309505488996.59,429.0,-183.25,41571.0,940870.89,4751.77,4935.02,00136.HK,中国儒意,24.85,25319.72,-1.29,2319372368492.65
