MUTUAL_TYPE,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sh,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz,hk2sz
,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP,当日资金流入,当日成交净买额,当日余额,历史累计净买额,买入成交额,卖出成交额,领涨股代码,领涨股名称,领涨股涨跌幅,上证指数,上证指数涨跌幅,HOLD_MARKET_CAP
TRADE_DATE,,,,,,,,,,,,,,,,,,,,,,,,
2020-07-31,-1686.0,-2814.58,53686.0,572766.06,25853.98,28668.56,601016.SH,节能风电,9.96,3310.01,0.71,1054648071554.72,2041.0,911.420000000006,49959.0,549253.86,37727.51,36816.09,000591.SZ,太阳能,9.93,13637.88,1.27,897313296744.29
2020-08-03,-818.129999999997,-2170.58,52818.13,570595.48,25281.64,27452.22,600742.SH,一汽富维,9.96,3367.97,1.75,1061480846626.87,3163.07,1975.3,48836.93,551229.16,38816.44,36841.14,002625.SZ,光启技术,9.98,13964.56,2.4,916932774271.461
2020-08-04,5110.67,4007.08,46889.33,574602.56,29376.69,25369.61,600876.SH,凯盛新能,10.01,3371.69,0.11,1068707682022.56,-760.610000000001,-1870.43,52760.61,549358.73,36240.77,38111.2,002151.SZ,北斗星通,9.99,13860.46,-0.75,910172042978.331
2020-08-05,-2117.87,-3246.84,54117.87,571355.72,23219.52,26466.36,603108.SH,润达医疗,10.03,3377.56,0.17,1065845348687.86,2449.72,1265.77,49550.28,550624.5,34855.81,33590.04,002151.SZ,北斗星通,10.01,13960.93,0.72,916769989803.053
2020-08-06,615.860000000001,-537.420000000002,51384.14,570818.3,26227.73,26765.15,603707.SH,健友股份,10.0,3386.46,0.26,1060113090037.21,-714.050000000003,-2010.09,52714.05,548614.41,35789.49,37799.58,002151.SZ,北斗星通,10.0,13863.13,-0.7,905330500229.389
2020-08-07,-1498.0,-2528.21,53498.0,568290.09,25197.56,27725.77,601216.SH,君正集团,10.04,3354.04,-0.96,1051955665779.63,1868.0,665.940000000002,50132.0,549280.35,36446.72,35780.78,000785.SZ,居然之家,10.0,13648.5,-1.55,893620323274.369
2020-08-10,2518.44,1399.39,49481.56,569689.48,25141.58,23742.19,603180.SH,金牌厨柜,10.0,3379.25,0.75,1056873377020.91,-241.75,-1392.02,52241.75,547888.33,33529.53,34921.55,000877.SZ,天山股份,9.99,13657.31,0.06,894231674609.279
2020-08-11,3214.22,2124.47,48785.78,571813.95,26517.73,24393.26,600363.SH,联创光电,10.0,3340.29,-1.15,1053407313672.09,3105.65,1823.75,48894.35,549712.08,35769.68,33945.93,000877.SZ,天山股份,9.99,13466.27,-1.4,887738043317.666
2020-08-12,2010.07,948.040000000001,49989.93,572761.99,27616.8,26668.76,600115.SH,中国东航,7.42,3319.27,-0.63,1043884435662.75,-1445.37,-2585.78,53445.37,547126.3,35528.17,38113.95,000877.SZ,天山股份,10.0,13308.52,-1.17,873661797831.371
2020-08-13,15.599999999999,-1022.55,51984.4,571739.44,20031.3,21053.85,600742.SH,一汽富维,9.99,3320.73,0.04,1041697777592.7,-4.029999999999,-1059.62,52004.03,546066.68,27874.01,28933.63,002506.SZ,协鑫集成,9.98,13291.32,-0.13,870801751053.37
2020-08-14,4609.0,3433.85,47391.0,575173.29,21600.17,18166.32,601456.SH,国联证券,9.99,3360.1,1.19,1059885838354.32,4230.0,2995.22,47770.0,549061.9,28543.55,25548.33,000768.SZ,中航西飞,9.98,13489.01,1.49,888750626726.43
2020-08-17,5199.29,4132.97,46800.71,579306.26,30574.32,26441.35,600363.SH,联创光电,9.99,3438.8,2.34,1084564315478.29,2711.0,1580.46,49289.0,550642.36,35091.21,33510.75,300455.SZ,航天智装,9.98,13742.23,1.88,904017911428.029
2020-08-18,85.830000000002,-954.670000000002,51914.17,578351.59,25781.8,26736.47,603728.SH,鸣志电器,10.02,3451.09,0.36,1090020620123.34,88.93,-1083.05,51911.07,549559.31,31733.68,32816.73,000016.SZ,深康佳A,9.94,13768.17,0.19,903683485296.14
2020-08-19,-1749.3,-2213.63,53749.3,576137.96,14552.01,16765.64,600295.SH,鄂尔多斯,10.05,3408.13,-1.24,1075739752871.34,-3660.43,-3920.0,55660.43,545639.31,17163.49,21083.49,000869.SZ,张裕A,10.0,13480.85,-2.09,883390825268.7
2020-08-20,-3302.14,-4381.05,55302.14,571756.91,23204.39,27585.44,603444.SH,吉比特,10.0,3363.9,-1.3,1057656316424.43,2593.09,1548.57,49406.91,547187.88,30733.16,29184.59,300182.SZ,捷成股份,10.1,13320.92,-1.19,872686674994.289
2020-08-21,240.0,-764.25,51760.0,570992.66,20074.32,20838.57,600363.SH,联创光电,10.0,3380.68,0.5,1065164779972.02,2946.0,1891.04,49054.0,549078.92,29665.18,27774.14,002507.SZ,涪陵榨菜,10.0,13478.0,1.18,885837040735.13
2020-08-24,717.290000000001,-273.48,51282.71,570719.18,21983.98,22257.46,600729.SH,重庆百货,10.01,3385.64,0.15,1072715249055.03,3504.15,2220.8,48495.85,551299.72,33068.64,30847.84,002179.SZ,中航光电,9.99,13666.69,1.4,903229849825.236
2020-08-25,3341.86,2456.5,48658.14,573175.68,21673.96,19217.46,603728.SH,鸣志电器,8.25,3373.58,-0.36,1080405265920.29,344.690000000002,-718.48,51655.31,550581.24,29291.74,30010.22,002677.SZ,浙江美大,10.0,13669.41,0.02,905097009980.549
2020-08-26,1127.27,227.389999999999,50872.73,573403.07,22360.69,22133.3,601216.SH,君正集团,9.99,3329.74,-1.3,1073150217483.1,-422.629999999997,-1404.67,52422.63,549176.57,30085.26,31489.93,002352.SZ,顺丰控股,10.0,13428.4,-1.76,891784912555.649
2020-08-27,-1077.64,-2120.67,53077.64,571282.4,18327.18,20447.85,600170.SH,上海建工,8.36,3350.11,0.61,1078372489057.26,2202.51,1115.69,49797.49,550292.26,26808.07,25692.38,000733.SZ,振华科技,10.01,13535.09,0.79,898693982798.23
2020-08-28,2742.0,1486.8,49258.0,572769.2,24918.11,23431.31,600887.SH,伊利股份,10.0,3403.81,1.6,1103243211245.0,6230.0,4955.98,45770.0,555248.24,33635.72,28679.74,002352.SZ,顺丰控股,10.0,13851.32,2.34,926657179907.14
2020-08-31,-2344.36,-3414.43,54344.36,569354.77,30308.02,33722.45,600563.SH,法拉电子,10.0,3395.68,-0.24,1096381949222.08,-3398.71,-4611.59,55398.71,550636.65,35398.93,40010.52,000683.SZ,远兴能源,9.92,13758.23,-0.67,916189103821.1
2020-09-01,-812.239999999998,-1805.03,52812.24,567549.74,18771.94,20576.97,600764.SH,中国海防,10.01,3410.61,0.44,1101516446953.83,2742.77,1505.1,49257.23,552141.75,27477.71,25972.61,002594.SZ,比亚迪,10.0,13849.66,0.66,925028894368.351
2020-09-02,-5093.83,-6007.57,57093.83,561542.17,18544.72,24552.29,601598.SH,中国外运,9.93,3404.8,-0.17,1099091093394.24,474.760000000002,-606.690000000002,51525.24,551535.06,29322.87,29929.56,002407.SZ,多氟多,9.99,13887.43,0.27,926377041007.31
2020-09-03,1794.55,917.299999999999,50205.45,562459.47,21527.44,20610.14,600993.SH,马应龙,9.98,3384.98,-0.58,1094165747217.35,-911.699999999997,-1921.12,52911.7,549613.94,28398.2,30319.32,000034.SZ,神州数码,8.05,13772.37,-0.83,918849803913.211
2020-09-04,-2029.0,-3106.19,54029.0,559353.28,17599.99,20706.18,601717.SH,郑煤机,9.98,3355.37,-0.87,1075942353169.22,-2110.0,-3211.42,54110.0,546402.52,25932.77,29144.19,002617.SZ,露笑科技,9.98,13656.66,-0.84,903716531161.68
2020-09-07,-1262.95,-2202.4,53262.95,557150.88,20734.23,22936.63,600754.SH,锦江酒店,1.19,3292.59,-1.87,1049490146881.44,-2303.49,-3262.99,54303.49,543139.53,30322.25,33585.24,002617.SZ,露笑科技,10.06,13284.03,-2.73,875720698265.839
2020-09-08,2984.75,2363.32,49015.25,559514.2,21286.29,18922.97,603077.SH,和邦生物,10.14,3316.42,0.72,1057513572623.05,4837.83,3987.34,47162.17,547126.87,30307.73,26320.39,002390.SZ,信邦制药,9.98,13293.33,0.07,878957589817.741
2020-09-09,-667.830000000002,-1640.17,52667.83,557874.03,20534.63,22174.8,603077.SH,和邦生物,9.82,3254.63,-1.86,1033237747061.01,-893.150000000001,-2117.99,52893.15,545008.88,29919.95,32037.94,002390.SZ,信邦制药,10.03,12861.75,-3.25,848640901113.841
2020-09-10,-44.5,-954.93,52044.5,556919.1,19912.48,20867.41,600273.SH,嘉化能源,7.95,3234.82,-0.61,1036048485002.1,2924.54,1953.8,49075.46,546962.68,29127.92,27174.12,002625.SZ,光启技术,9.98,12742.85,-0.92,850594927313.201
2020-09-11,-104.0,-1082.06,52104.0,555837.04,16894.7,17976.76,603806.SH,福斯特,10.0,3260.35,0.79,1045900598224.99,3373.0,2372.99,48627.0,549335.67,26128.66,23755.67,002459.SZ,晶澳科技,10.02,12942.95,1.57,865801382245.539
2020-09-14,-1794.11,-2683.63,53794.11,553153.41,15678.11,18361.74,600132.SH,重庆啤酒,10.0,3278.81,0.57,1053901902478.93,463.599999999999,-459.699999999997,51536.4,548875.97,26519.97,26979.67,002153.SZ,石基信息,10.0,13021.99,0.61,871687394051.7
2020-09-15,1075.38,177.779999999999,50924.62,553331.19,16699.94,16522.16,601216.SH,君正集团,10.04,3295.68,0.51,1062040263178.47,4076.35,3143.39,47923.65,552019.36,26241.23,23097.84,002239.SZ,奥特佳,10.09,13143.46,0.93,886069576719.15
2020-09-16,3012.2,2227.9,48987.8,555559.09,19231.19,17003.29,600376.SH,首开股份,9.94,3283.92,-0.36,1056389307496.58,-542.510000000002,-1485.89,52542.51,550533.47,25992.88,27478.77,002617.SZ,露笑科技,10.0,13011.28,-1.01,874631145387.469
2020-09-17,-1340.0,-2322.97,53340.0,553236.12,17607.63,19930.6,603128.SH,华贸物流,10.08,3270.44,-0.41,1043580964140.21,3874.22,2761.98,48125.78,553295.45,26356.44,23594.46,002463.SZ,沪电股份,10.03,13015.19,0.03,877556238609.808
2020-09-18,7379.0,5993.93,44621.0,559230.05,28380.31,22386.38,601336.SH,新华保险,10.0,3338.09,2.07,1069981422582.51,4821.0,3479.63,47179.0,556775.08,32818.91,29339.28,000818.SZ,航锦科技,10.01,13245.09,1.77,895499257097.71
2020-09-21,-2409.19,-3241.82,54409.19,555988.23,16421.1,19662.92,600185.SH,格力地产,7.23,3316.94,-0.63,1054522286609.54,-2404.54,-3253.95,54404.54,553521.13,23375.05,26629.0,002488.SZ,金固股份,10.04,13149.5,-0.72,884982869378.38
2020-09-22,-1055.24,-1855.5,53055.24,554132.73,16017.1,17872.6,601155.SH,新城控股,4.13,3274.3,-1.29,1040818638267.07,681.440000000002,-146.290000000001,51318.56,553374.84,23425.12,23571.41,000728.SZ,国元证券,9.96,13023.43,-0.96,878097219453.13
2020-09-23,24.540000000001,-834.459999999999,51975.46,553298.27,14502.04,15336.5,601012.SH,隆基绿能,10.0,3279.71,0.17,1044258003997.96,-978.019999999997,-1918.36,52978.02,551456.48,21936.31,23854.67,002506.SZ,协鑫集成,10.14,13110.07,0.67,882349004177.966
2020-09-24,-5129.34,-5888.69,57129.34,547409.58,15089.24,20977.93,603737.SH,三棵树,3.14,3223.18,-1.72,1018805062115.61,-5434.97,-6279.17,57434.97,545177.31,20655.33,26934.5,002287.SZ,奇正藏药,6.81,12816.61,-2.24,858080062586.29
2020-09-25,-221.0,-1069.65,52221.0,546339.93,14354.64,15424.29,600958.SH,东方证券,10.0,3219.42,-0.12,1019303210427.66,670.0,-222.360000000001,51330.0,544954.95,20128.95,20351.31,002568.SZ,百润股份,10.01,12814.17,-0.02,857847698143.235
2020-09-28,-340.379999999997,-1116.73,52340.38,545223.2,13594.67,14711.4,600210.SH,紫江企业,10.07,3217.53,-0.06,1023048608705.88,881.989999999998,37.789999999997,51118.01,544992.74,19631.1,19593.31,002375.SZ,亚厦股份,-0.3,12760.93,-0.42,857130219814.341
2020-09-29,-1771.27,-2783.68,53771.27,542439.52,12288.85,15072.53,600956.SH,新天绿能,10.01,3224.36,0.21,1020901883171.44,3891.77,2689.74,48108.23,547682.48,23134.13,20444.39,300527.SZ,中船应急,20.0,12900.7,1.1,868844372553.031
2020-09-30,-493.300000000003,-1274.44,52493.3,541165.08,14901.93,16176.37,601865.SH,福莱特,10.0,3218.05,-0.2,1020426482373.52,-714.919999999998,-1629.47,52714.92,546053.01,21526.29,23155.76,300298.SZ,三诺生物,14.14,12907.45,0.05,871077494939.22
2020-10-09,3338.0,2153.64,48662.0,543318.72,23131.52,20977.88,601865.SH,福莱特,9.99,3272.08,1.68,1038100928347.7,10256.0,9113.2,41744.0,555166.21,36826.41,27713.21,000012.SZ,南玻A,9.96,13289.26,2.96,906428232310.807
2020-10-12,8182.36,6983.45,43817.64,550302.17,27582.7,20599.25,601865.SH,福莱特,10.0,3358.47,2.64,1076453196864.8,7719.01,6526.54,44280.99,561692.75,37903.86,31377.32,002791.SZ,坚朗五金,10.0,13708.07,3.15,939687004433.161
2020-10-14,1233.98,205.419999999998,50766.02,550507.59,22829.25,22623.83,603606.SH,东方电缆,10.02,3340.78,-0.56,1072507799562.3,-489.050000000003,-1760.1,52489.05,559932.65,34912.76,36672.86,002202.SZ,金风科技,9.99,13691.04,-0.78,944064331764.249
2020-10-15,1013.17,281.730000000003,50986.83,550789.32,17585.08,17303.35,603486.SH,科沃斯,10.0,3332.18,-0.26,1068566367180.29,318.389999999999,-614.869999999999,51681.61,559317.78,25101.61,25716.48,000786.SZ,北新建材,10.01,13624.89,-0.48,940797751874.769
2020-10-16,495.0,-231.970000000001,51505.0,550557.35,18418.93,18650.9,600332.SH,白云山,10.01,3336.36,0.13,1066042621057.34,582.0,-270.919999999998,51418.0,559046.86,24642.68,24913.6,000034.SZ,神州数码,9.99,13532.73,-0.68,934660133408.56
2020-10-19,367.089999999996,-275.530000000003,51632.91,550281.82,18678.03,18953.56,603599.SH,广信股份,2.77,3312.67,-0.71,1053628782710.09,-2201.18,-2967.51,54201.18,556079.35,22008.15,24975.66,000555.SZ,神州信息,3.62,13421.19,-0.82,924766870727.38
2020-10-20,-1098.03,-2099.91,53098.03,548181.91,14550.51,16650.42,601633.SH,长城汽车,9.95,3328.1,0.47,1060443704313.64,2061.2,987.389999999999,49938.8,557066.74,23347.13,22359.74,002434.SZ,万里扬,10.03,13603.88,1.36,939169713769.481
2020-10-21,-1242.39,-2020.17,53242.39,546161.74,15224.2,17244.37,601238.SH,广汽集团,9.99,3325.02,-0.09,1057290923529.65,-4092.37,-4902.23,56092.37,552164.51,20398.27,25300.5,300726.SZ,宏达电子,10.49,13467.91,-1.0,928802734116.129
2020-10-22,60.610000000001,-771.670000000002,51939.39,545390.07,15628.05,16399.72,600559.SH,老白干酒,9.98,3312.5,-0.38,1054664764898.87,-1118.99,-1976.14,53118.99,550188.37,21205.49,23181.63,002074.SZ,国轩高科,10.0,13396.18,-0.53,923394374940.41
2020-10-23,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-27,-2145.27,-3158.44,54145.27,542231.63,19312.47,22470.91,601865.SH,福莱特,7.65,3254.32,0.1,1026140062040.48,-472.809999999998,-1478.47,52472.81,548709.9,27075.61,28554.08,002497.SZ,雅化集团,9.97,13269.65,0.59,915482536157.59
2020-10-28,1387.78,306.560000000001,50612.22,542538.19,17575.73,17269.17,603816.SH,顾家家居,10.0,3269.24,0.46,1039641494855.93,907.449999999997,-120.189999999999,51092.55,548589.71,25445.56,25565.75,000550.SZ,江铃汽车,10.01,13388.1,0.89,924920799796.05
2020-10-29,2124.52,954.620000000003,49875.48,543492.81,19609.31,18654.69,601865.SH,福莱特,10.0,3272.73,0.11,1047104399478.58,1944.49,831.77,50055.51,549421.48,27864.93,27033.16,002372.SZ,伟星新材,9.99,13519.66,0.98,940468652385.36
2020-10-30,-3091.0,-3937.12,55091.0,539555.69,20256.74,24193.86,603986.SH,兆易创新,10.0,3224.53,-1.47,1028609082698.7,-761.0,-1736.32,52761.0,547685.16,29235.16,30971.48,300274.SZ,阳光电源,19.99,13236.6,-2.09,921337786678.439
2020-11-02,1490.4,630.760000000002,50509.6,540186.45,21709.93,21079.17,601799.SH,星宇股份,10.0,3225.12,0.02,1032018257765.24,3419.92,2449.71,48580.08,550134.87,28342.73,25893.02,000550.SZ,江铃汽车,9.98,13420.96,1.39,944257208070.222
2020-11-03,4057.16,3102.79,47942.84,543289.24,21639.29,18536.5,603198.SH,迎驾贡酒,10.01,3271.07,1.42,1046480547663.86,954.300000000003,18.59,51045.7,550153.46,26890.89,26872.3,000878.SZ,云南铜业,9.98,13580.04,1.19,949748145225.291
2020-11-04,1160.89,238.18,50839.11,543527.42,18150.41,17912.23,600363.SH,联创光电,9.99,3277.44,0.19,1054842491565.49,973.5,-2.209999999999,51026.5,550151.25,23631.61,23633.82,002850.SZ,科达利,10.0,13659.5,0.59,961449467104.53
2020-11-05,6114.89,5058.75,45885.11,548586.17,22092.72,17033.97,601058.SH,赛轮轮胎,10.04,3320.13,1.3,1076364058830.51,7056.84,5938.39,44943.16,556089.64,31397.45,25459.06,002625.SZ,光启技术,9.98,13894.26,1.72,982419806924.39
2020-11-06,4547.0,3656.93,47453.0,552243.1,22976.8,19319.87,603920.SH,世运电路,10.02,3312.16,-0.24,1076602984421.38,1361.0,324.049999999999,50639.0,556413.69,30272.95,29948.9,000676.SZ,智度股份,10.08,13838.42,-0.4,984318259597.679
2020-11-09,9183.88,8083.53,42816.12,560326.63,29413.49,21329.96,601866.SH,中远海发,10.12,3373.73,1.86,1103186021577.95,12883.78,11615.65,39116.22,568029.34,41617.35,30001.7,000807.SZ,云铝股份,9.98,14141.15,2.19,1013988994729.7
2020-11-10,2936.14,2143.44,49063.86,562470.07,25017.73,22874.29,601866.SH,中远海发,9.89,3360.15,-0.4,1101017211899.81,-5304.12,-6253.23,57304.12,561776.11,29668.57,35921.8,000923.SZ,河钢资源,10.01,13993.34,-1.05,997383606371.78
2020-11-11,3334.54,2490.22,48665.46,564960.29,23790.74,21300.52,600395.SH,盘江股份,9.94,3342.2,-0.53,1097879126519.32,-2502.44,-3420.03,54502.44,558356.08,29877.04,33297.07,000717.SZ,中南股份,9.91,13720.17,-1.95,975375415000.4
2020-11-12,-788.860000000001,-1706.69,52788.86,563253.6,18616.01,20322.7,600596.SH,新安股份,10.0,3338.68,-0.11,1098276517995.43,2182.13,1199.89,49817.87,559555.97,26802.02,25602.13,002230.SZ,科大讯飞,10.0,13792.07,0.52,984377389221.949
2020-11-13,-2773.0,-3635.79,54773.0,559617.81,17650.68,21286.47,603466.SH,风语筑,9.99,3310.1,-0.86,1081128139831.95,-316.0,-1303.94,52316.0,558252.03,26854.58,28158.52,000629.SZ,钒钛股份,10.23,13754.55,-0.27,978827260009.77
2020-11-16,4733.01,3765.94,47266.99,563383.75,21329.7,17563.76,603225.SH,新凤鸣,10.04,3346.97,1.11,1095518630292.13,-164.550000000003,-1176.45,52164.55,557075.58,26207.09,27383.54,000923.SZ,河钢资源,9.99,13850.83,0.7,982930864071.299
2020-11-17,2482.76,1531.26,49517.24,564915.01,21781.43,20250.17,601919.SH,中远海控,10.04,3339.9,-0.21,1093289261507.28,-451.370000000003,-1477.93,52451.37,555597.65,28437.72,29915.65,000560.SZ,我爱我家,9.97,13732.52,-0.85,975945120593.659
2020-11-18,1574.53,613.259999999998,50425.47,565528.27,22666.48,22053.22,600596.SH,新安股份,9.97,3347.3,0.22,1090797930557.3,365.459999999999,-627.439999999999,51634.54,554970.21,27182.5,27809.94,000012.SZ,南玻A,10.04,13658.2,-0.54,965547547919.481
2020-11-19,2276.58,1334.88,49723.42,566863.15,18767.44,17432.56,600933.SH,爱柯迪,10.01,3363.09,0.47,1101021818915.21,115.540000000001,-896.400000000001,51884.46,554073.81,24421.6,25318.0,000768.SZ,中航西飞,10.0,13777.45,0.87,976750194368.529
2020-11-20,2097.0,1194.56,49903.0,568057.71,17492.67,16298.11,601238.SH,广汽集团,10.01,3377.73,0.44,1107746658861.14,2278.0,1248.76,49722.0,555322.57,24320.16,23071.4,000887.SZ,中鼎股份,10.02,13852.42,0.54,982441331998.519
2020-11-23,7765.8,6682.28,44234.2,574739.99,26820.69,20138.41,601456.SH,国联证券,10.01,3414.49,1.09,1129318482503.63,4460.65,3368.9,47539.35,558691.47,30252.0,26883.1,002326.SZ,永太科技,9.97,13955.28,0.74,993517404331.191
2020-11-24,7.769999999997,-924.16,51992.23,573815.83,18952.23,19876.39,601360.SH,三六零,10.03,3402.82,-0.34,1123834768747.07,1809.53,786.66,50190.47,559478.13,26547.29,25760.63,002506.SZ,协鑫集成,9.97,13902.54,-0.38,985990121103.47
2020-11-25,1782.08,866.400000000001,50217.92,574682.23,21512.41,20646.01,600871.SH,石化油服,9.79,3362.33,-1.19,1107460707929.87,-1484.72,-2435.23,53484.72,557042.9,24164.52,26599.75,002249.SZ,大洋电机,9.95,13656.09,-1.77,965713978919.1
2020-11-26,4135.78,3159.09,47864.22,577841.32,20288.45,17129.36,603198.SH,迎驾贡酒,10.01,3369.73,0.22,1114535081662.2,3979.22,2869.85,48020.78,559912.75,24422.29,21552.44,002670.SZ,国盛金控,10.05,13599.99,-0.41,963017229518.47
2020-11-27,3036.0,1725.78,48964.0,579567.1,19344.08,17618.3,600895.SH,张江高科,10.0,3408.31,1.14,1128377871967.19,1869.0,750.700000000001,50131.0,560663.45,21475.06,20724.36,002670.SZ,国盛金控,9.99,13690.88,0.67,970239925645.399
2020-11-30,2723.73,1159.13,49276.27,580726.23,36096.38,34937.25,600338.SH,西藏珠峰,10.01,3391.76,-0.49,1119713453563.66,5289.37,3780.32,46710.63,564443.77,39493.13,35712.81,002938.SZ,鹏鼎控股,10.0,13670.11,-0.15,969384379788.68
2020-12-01,11281.56,10049.44,40718.44,590775.67,29580.89,19531.45,603185.SH,弘元绿能,10.0,3451.94,1.77,1152943671191.35,7552.46,6243.37,44447.54,570687.14,32634.82,26391.45,002948.SZ,青岛银行,9.98,13930.37,1.9,994218937853.08
2020-12-02,104.339999999997,-848.059999999998,51895.66,589927.61,22076.88,22924.94,600460.SH,士兰微,10.0,3449.38,-0.07,1151117134686.6,-2151.13,-3176.78,54151.13,567510.36,26681.84,29858.62,002948.SZ,青岛银行,10.08,13961.58,0.22,995832003480.48
2020-12-03,4334.12,3331.05,47665.88,593258.66,21709.49,18378.44,600871.SH,石化油服,10.2,3442.14,-0.21,1155571369138.36,1306.42,263.370000000003,50693.58,567773.73,26207.15,25943.78,002636.SZ,金安国纪,9.98,13970.68,0.07,996335175469.937
2020-12-04,3679.0,2756.45,48321.0,596015.11,20746.33,17989.88,600132.SH,重庆啤酒,10.0,3444.58,0.07,1168243384551.2,2038.0,982.059999999998,49962.0,568755.79,23629.62,22647.56,002636.SZ,金安国纪,10.05,14026.66,0.4,1003736650647.54
2020-12-07,1828.44,865.040000000001,50171.56,596880.15,20320.25,19455.21,601717.SH,郑煤机,10.02,3416.6,-0.81,1164106212001.0,-1023.11,-2025.16,53023.11,566730.63,22399.36,24424.52,002636.SZ,金安国纪,10.03,13973.48,-0.38,1000148126889.1
2020-12-08,4977.21,4024.39,47022.79,600904.54,19956.69,15932.3,601717.SH,郑煤机,10.05,3410.18,-0.19,1168783849854.51,3590.63,2651.26,48409.37,569381.89,22702.28,20051.02,002636.SZ,金安国纪,10.02,13973.89,0.0,1000435326243.73
2020-12-09,3002.29,1947.4,48997.71,602851.94,19556.07,17608.67,600436.SH,片仔癀,4.65,3371.96,-1.12,1158531588378.63,3124.41,1942.5,48875.59,571324.39,24524.45,22581.95,002568.SZ,百润股份,10.0,13716.53,-1.84,983253900569.87
